7930786;NK;10,01
7930784;NK;5,15
7930762;NK;10,86
7930761;NK;10,88
7930760;NK;9,17
7930759;NK;9,30
7930724;NK;16,50
7930696;NK;12,13
7930683;NK;8,27
7930673;NK;4,79
7930655;NK;8,31
7930564;NK;4,38
7930279;NK;3,29
7930236;NK;4,64
7930219;NK;3,32
7930199;NK;4,23
7930198;NK;4,23
7930194;NK;5,22
7930192;NK;7,11
7930171;NK;10,86
7930164;NK;5,64
7930162;NK;5,50
7930161;NK;5,01
7930103;NK;11,44
7930078;NK;6,09
7930077;NK;3,43
7926984;NK;3,01
7926833;NK;6,03
7926807;NK;4,79
7926743;NK;8,70
7926679;NK;8,15
7926668;NK;6,95
7926654;NK;9,86
7926621;NK;6,53
7926619;NK;5,66
7926281;NK;4,98
7926278;NK;4,06
7926276;NK;2,32
7926208;NK;11,17
7926203;NK;6,77
7926135;NK;11,28
7926134;NK;7,33
7926118;NK;11,28
7926091;NK;3,97
7926090;NK;3,95
7926088;NK;5,22
7926087;NK;10,01
7926082;NK;4,58
7926074;NK;6,29
7926022;NK;5,27
7926019;NK;4,05
7926017;NK;4,23
7925983;NK;7,10
7925959;NK;1,47
7925952;NK;4,23
7925814;NK;5,72
7925809;NK;4,50
7925794;NK;4,72
7925772;NK;6,49
7925751;NK;7,55
7925749;NK;6,49
7925748;NK;7,05
7925732;NK;8,72
7925731;NK;11,44
7925713;NK;5,89
7925706;NK;10,01
7925705;NK;10,15
7925688;NK;8,56
7925677;NK;10,73
7925676;NK;12,73
7925674;NK;8,56
7925673;NK;6,15
7925642;NK;13,05
7925641;NK;11,46
7925640;NK;6,29
7925626;NK;10,30
7925625;NK;15,37
7925624;NK;15,10
7925623;NK;6,21
7925615;NK;9,43
7925614;NK;7,25
7925600;NK;6,24
7925599;NK;6,04
7925519;NK;5,59
7925516;NK;11,23
7925514;NK;6,80
7925511;NK;6,36
7925288;NK;6,67
7925264;NK;3,15
7925196;NK;5,81
7925187;NK;5,22
7925186;NK;5,22
7925168;NK;5,01
7925154;NK;2,54
7925145;NK;5,29
7925140;NK;6,09
7925121;NK;4,94
7925084;NK;4,35
7925057;NK;3,17
7923920;NK;3,92
7923909;NK;3,19
7923804;NK;6,58
7923796;NK;5,15
7923789;NK;4,93
7923783;NK;5,01
7923781;NK;5,72
7923776;NK;10,15
7923763;NK;3,95
7923740;NK;9,29
7923739;NK;4,64
7923691;NK;7,11
7923690;NK;5,80
7923689;NK;11,99
7923682;NK;8,56
7923672;NK;9,30
7923666;NK;4,80
7923662;NK;3,43
7923657;NK;5,37
7923610;NK;4,94
7923601;NK;5,74
7923548;NK;4,00
7923298;NK;9,14
7923273;NK;5,15
7923257;NK;11,23
7923231;NK;7,25
7923218;NK;10,73
7923044;NK;7,87
7922995;NK;4,25
7922843;NK;9,87
7922827;NK;4,86
7922818;NK;11,28
7922811;NK;4,58
7922765;NK;6,91
7922741;NK;5,29
7922737;NK;7,40
7922718;NK;9,58
7922688;NK;5,08
7922686;NK;5,80
7922635;NK;7,40
7922634;NK;10,01
7922633;NK;10,15
7922626;NK;6,82
7922625;NK;6,38
7922614;NK;8,12
7922543;NK;8,41
7922277;NK;3,48
7922272;NK;5,72
7922260;NK;7,19
7922253;NK;6,24
7922252;NK;6,06
7922250;NK;13,37
7922235;NK;4,06
7922212;NK;10,15
7922206;NK;7,98
7922205;NK;6,58
7922204;NK;7,98
7922185;NK;11,84
7922184;NK;7,33
7922181;NK;6,09
7922174;NK;4,58
7922157;NK;3,95
7922102;NK;5,36
7922068;NK;5,50
7922066;NK;5,51
7922064;NK;6,21
7922027;NK;3,29
7922015;NK;4,86
7919805;NK;5,72
7919756;NK;4,79
7919754;NK;4,93
7919753;NK;5,89
7919747;NK;5,71
7919674;NK;10,73
7919650;NK;8,12
7919623;NK;5,43
7919600;NK;5,08
7919589;NK;4,80
7919243;NK;6,72
7919242;NK;6,58
7919237;NK;4,50
7919230;NK;6,58
7919131;NK;4,66
7919120;NK;4,51
7919081;NK;5,15
7919053;NK;5,15
7918997;NK;2,84
7915979;NK;4,06
7915926;NK;3,47
7915841;NK;5,13
7915801;NK;7,72
7915708;NK;9,31
7915707;NK;7,10
7915695;NK;7,25
7915648;NK;5,80
7915646;NK;5,22
7915645;NK;5,74
7915644;NK;4,93
7915642;NK;5,80
7915638;NK;4,64
7915634;NK;8,01
7915621;NK;7,72
7915620;NK;9,14
7915619;NK;9,14
7915608;NK;5,59
7915241;NK;6,58
7915224;NK;7,83
7915223;NK;9,14
7915222;NK;6,64
7915221;NK;7,83
7915201;NK;4,50
7915148;NK;7,61
7915097;NK;2,96
7915096;NK;3,81
7915054;NK;5,22
7915045;NK;4,35
7915038;NK;3,97
7915003;NK;10,26
7914197;NK;20,88
7914117;NK;12,91
7912826;NK;4,79
7912704;NK;4,51
7912647;NK;6,53
7912575;NK;2,57
7912520;NK;3,63
7910968;NK;5,08
7910694;NK;10,73
7910245;NK;9,72
7910127;NK;5,37
7910067;NK;5,29
7754834;NK;55,98
5533513;NK;8,70
5147125;NK;28,36
5147124;NK;40,75
5147123;NK;26,41
5147122;NK;37,90
5147121;NK;67,54
5147120;NK;51,48
5147118;NK;39,88
5147117;NK;41,62
5147115;NK;55,32
5147114;NK;43,49
5147113;NK;43,34
5147112;NK;33,79
5147111;NK;39,62
5147110;NK;35,96
5147109;NK;37,22
5147108;NK;22,98
5147107;NK;29,83
5147106;NK;44,62
5147105;NK;46,84
5147101;NK;25,27
5119303;NK;11,08
5119302;NK;11,08
5119301;NK;7,55
5115201;NK;7,69
5115010;NK;6,63
5115009;NK;6,63
5115008;NK;6,20
5115007;NK;6,20
5115006;NK;5,34
5115005;NK;14,01
5115004;NK;9,56
5115003;NK;10,14
5115002;NK;14,01
5115001;NK;5,37
5114816;NK;12,17
5114815;NK;7,01
5114814;NK;7,01
5114813;NK;14,07
5114812;NK;6,52
5114811;NK;7,17
5114810;NK;8,55
5114809;NK;7,34
5114808;NK;67,48
5114807;NK;67,48
5114806;NK;5,71
5114805;NK;5,38
5114804;NK;6,03
5114803;NK;8,44
5114802;NK;7,50
5114801;NK;9,45
5114756;NK;8,11
5114755;NK;8,11
5114754;NK;8,04
5114753;NK;7,05
5114752;NK;7,80
5114751;NK;7,45
5114750;NK;6,71
5114749;NK;5,89
5114748;NK;6,09
5114747;NK;6,71
5114746;NK;13,56
5114745;NK;5,05
5114738;NK;10,01
5114737;NK;10,01
5114736;NK;5,87
5114735;NK;7,01
5114734;NK;7,82
5114733;NK;7,90
5114732;NK;15,39
5114731;NK;10,01
5114730;NK;10,01
5114729;NK;10,87
5114728;NK;5,59
5114727;NK;4,89
5114726;NK;7,90
5114725;NK;6,19
5114724;NK;10,41
5114723;NK;7,25
5114722;NK;5,74
5114721;NK;5,74
5114720;NK;7,01
5114719;NK;4,53
5114718;NK;9,14
5114717;NK;9,14
5114710;NK;5,87
5114709;NK;8,15
5114708;NK;8,15
5114707;NK;4,89
5114705;NK;9,14
5114702;NK;4,86
5114701;NK;6,52
5114538;NK;6,77
5114537;NK;6,77
5114536;NK;9,29
5114535;NK;14,99
5114534;NK;6,80
5114533;NK;6,80
5114532;NK;17,73
5114531;NK;7,17
5114530;NK;11,73
5114529;NK;11,73
5114528;NK;16,82
5114527;NK;16,82
5114526;NK;12,77
5114525;NK;12,77
5114524;NK;10,88
5114523;NK;6,52
5114522;NK;12,84
5114521;NK;7,01
5114520;NK;7,01
5114519;NK;6,85
5114518;NK;7,99
5114517;NK;7,01
5114516;NK;7,01
5114515;NK;7,66
5114514;NK;8,15
5114512;NK;5,38
5114511;NK;6,19
5114510;NK;6,19
5114509;NK;6,36
5114508;NK;6,36
5114507;NK;7,82
5114506;NK;6,03
5114505;NK;6,80
5114504;NK;7,70
5114503;NK;5,54
5114502;NK;6,06
5114501;NK;6,15
5114101;NK;9,13
5114012;NK;9,21
5114011;NK;9,21
5114009;NK;6,95
5114008;NK;7,98
5114007;NK;6,96
5114006;NK;7,50
5114005;NK;6,49
5114004;NK;6,34
5114003;NK;12,38
5114002;NK;7,66
5114001;NK;40,18
5113912;NK;11,75
5113911;NK;58,15
5113909;NK;7,01
5113907;NK;9,13
5113906;NK;7,34
5113905;NK;6,85
5113904;NK;8,80
5113903;NK;17,59
5113902;NK;3,43
5113901;NK;8,97
5113722;NK;7,83
5113721;NK;7,83
5113720;NK;7,67
5113719;NK;7,54
5113718;NK;6,71
5113717;NK;6,71
5113715;NK;8,00
5113714;NK;8,31
5113713;NK;8,31
5113712;NK;7,34
5113711;NK;7,66
5113710;NK;5,71
5113709;NK;4,98
5113708;NK;26,46
5113707;NK;8,31
5113706;NK;5,38
5113705;NK;7,82
5113704;NK;7,50
5113703;NK;6,36
5113701;NK;8,48
5113622;NK;5,05
5113621;NK;7,01
5113620;NK;8,31
5113619;NK;8,31
5113618;NK;8,22
5113617;NK;6,38
5113616;NK;6,85
5113615;NK;6,85
5113614;NK;6,34
5113613;NK;6,34
5113612;NK;7,15
5113611;NK;7,15
5113610;NK;5,54
5113609;NK;4,68
5113608;NK;4,08
5113607;NK;5,54
5113606;NK;2,28
5113605;NK;2,12
5113604;NK;5,85
5113603;NK;3,32
5113602;NK;6,30
5113601;NK;5,75
5113529;NK;7,76
5113528;NK;7,76
5113518;NK;8,91
5113517;NK;12,96
5113516;NK;8,29
5113515;NK;8,29
5113514;NK;6,99
5113513;NK;6,99
5113512;NK;7,34
5113511;NK;7,34
5113509;NK;6,04
5113508;NK;7,85
5113507;NK;7,85
5113506;NK;10,25
5113505;NK;10,25
5113504;NK;5,22
5113503;NK;6,34
5113502;NK;6,36
5113501;NK;6,80
5113427;NK;6,20
5113426;NK;7,76
5113425;NK;7,76
5113424;NK;7,55
5113423;NK;13,84
5113422;NK;7,50
5113421;NK;7,50
5113420;NK;7,34
5113419;NK;7,34
5113418;NK;7,34
5113417;NK;7,34
5113416;NK;6,95
5113415;NK;10,03
5113414;NK;6,85
5113413;NK;6,85
5113412;NK;8,31
5113411;NK;6,85
5113410;NK;5,71
5113409;NK;6,85
5113408;NK;6,85
5113407;NK;4,40
5113406;NK;6,85
5113405;NK;6,34
5113404;NK;7,01
5113403;NK;6,67
5113402;NK;6,85
5113401;NK;6,85
5113356;NK;7,76
5113355;NK;7,76
5113354;NK;8,56
5113353;NK;8,56
5113352;NK;7,26
5113351;NK;7,26
5113345;NK;6,35
5113344;NK;9,73
5113343;NK;7,90
5113342;NK;9,45
5113341;NK;9,45
5113339;NK;7,25
5113338;NK;8,46
5113337;NK;7,10
5113336;NK;8,01
5113335;NK;8,01
5113334;NK;11,15
5113333;NK;11,44
5113332;NK;7,26
5113331;NK;7,50
5113330;NK;8,97
5113329;NK;9,02
5113328;NK;6,72
5113327;NK;7,11
5113326;NK;9,17
5113325;NK;9,17
5113323;NK;9,75
5113322;NK;9,75
5113321;NK;10,87
5113320;NK;10,12
5113319;NK;4,09
5113318;NK;4,09
5113317;NK;9,72
5113316;NK;9,45
5113315;NK;6,44
5113314;NK;7,01
5113313;NK;7,01
5113312;NK;6,85
5113311;NK;6,85
5113310;NK;5,22
5113309;NK;7,33
5113308;NK;5,13
5113307;NK;5,13
5113305;NK;2,76
5113304;NK;3,97
5113303;NK;10,44
5113302;NK;9,31
5113301;NK;6,44
5113228;NK;8,15
5113227;NK;7,17
5113226;NK;7,66
5113225;NK;7,66
5113224;NK;8,31
5113223;NK;6,52
5113222;NK;5,87
5113221;NK;6,49
5113220;NK;7,50
5113219;NK;7,50
5113218;NK;7,50
5113217;NK;7,17
5113216;NK;8,58
5113215;NK;8,72
5113214;NK;6,52
5113213;NK;7,34
5113212;NK;6,52
5113211;NK;8,31
5113210;NK;7,66
5113209;NK;6,52
5113208;NK;7,50
5113207;NK;5,89
5113206;NK;6,29
5113205;NK;6,58
5113204;NK;6,29
5113203;NK;7,15
5113202;NK;85,01
5113202;NK;85,01
5113202;NK;59,20
5113202;NK;58,37
5113202;NK;58,37
5113202;NK;67,48
5113202;NK;67,48
5113202;NK;6,15
5113202;NK;24,94
5113202;NK;6,15
5113201;NK;6,20
5113015;NK;8,15
5113014;NK;8,15
5113013;NK;6,85
5113012;NK;6,85
5113011;NK;7,98
5113010;NK;7,50
5113009;NK;7,50
5113008;NK;5,86
5113007;NK;10,73
5113006;NK;6,34
5113005;NK;59,20
5113005;NK;58,37
5113005;NK;58,37
5113005;NK;6,80
5113005;NK;24,94
5113005;NK;67,48
5113005;NK;67,48
5113004;NK;85,01
5113004;NK;85,01
5113004;NK;59,20
5113004;NK;58,37
5113004;NK;58,37
5113004;NK;67,48
5113004;NK;67,48
5113004;NK;6,53
5113004;NK;24,94
5113004;NK;67,48
5113004;NK;67,48
5113003;NK;85,01
5113003;NK;85,01
5113003;NK;59,20
5113003;NK;58,37
5113003;NK;58,37
5113003;NK;67,48
5113003;NK;67,48
5113003;NK;8,15
5113003;NK;24,94
5113003;NK;67,48
5113003;NK;67,48
5113002;NK;85,01
5113002;NK;85,01
5113002;NK;59,20
5113002;NK;58,37
5113002;NK;58,37
5113002;NK;67,48
5113002;NK;67,48
5113002;NK;6,15
5113002;NK;24,94
5113002;NK;67,48
5113002;NK;67,48
5112624;NK;8,04
5112623;NK;8,04
5112622;NK;7,05
5112621;NK;7,05
5112620;NK;7,40
5112619;NK;7,40
5112617;NK;13,56
5112616;NK;12,06
5112615;NK;12,06
5112614;NK;7,01
5112613;NK;7,01
5112612;NK;8,15
5112611;NK;8,15
5112610;NK;7,50
5112609;NK;7,50
5112608;NK;5,29
5112607;NK;13,78
5112606;NK;6,85
5112605;NK;6,85
5112604;NK;5,87
5112603;NK;5,87
5112602;NK;9,16
5112601;NK;4,53
5112528;NK;9,02
5112527;NK;6,77
5112526;NK;10,01
5112525;NK;6,63
5112524;NK;8,80
5112522;NK;8,80
5112521;NK;7,34
5112520;NK;7,60
5112519;NK;10,86
5112518;NK;7,82
5112517;NK;7,34
5112516;NK;11,15
5112515;NK;8,31
5112514;NK;6,67
5112513;NK;6,04
5112512;NK;7,76
5112511;NK;4,51
5112510;NK;3,43
5112509;NK;5,43
5112508;NK;6,03
5112507;NK;6,03
5112503;NK;5,05
5112502;NK;6,20
5112501;NK;7,15
5112315;NK;5,90
5112314;NK;6,71
5112313;NK;6,80
5112312;NK;5,44
5112311;NK;6,03
5112310;NK;6,04
5112309;NK;3,77
5112308;NK;5,86
5112307;NK;4,98
5112306;NK;7,54
5112305;NK;4,40
5112304;NK;5,74
5112303;NK;5,05
5112302;NK;7,01
5112301;NK;5,22
5112301;NK;4,82
5112226;NK;6,95
5112225;NK;6,85
5112224;NK;11,72
5112223;NK;11,72
5112222;NK;6,04
5112221;NK;6,80
5112220;NK;7,10
5112219;NK;7,10
5112218;NK;13,11
5112217;NK;5,87
5112216;NK;5,89
5112215;NK;6,34
5112214;NK;6,52
5112213;NK;4,64
5112212;NK;6,03
5112211;NK;8,58
5112210;NK;5,89
5112209;NK;6,80
5112208;NK;6,01
5112207;NK;7,70
5112206;NK;7,70
5112205;NK;6,29
5112204;NK;7,70
5112203;NK;8,00
5112201;NK;6,49
5111913;NK;7,61
5111912;NK;6,77
5111911;NK;8,27
5111910;NK;7,01
5111909;NK;9,13
5111903;NK;5,87
5111902;NK;7,01
5111901;NK;5,22
5111529;NK;7,76
5111528;NK;7,61
5111527;NK;7,61
5111526;NK;6,71
5111525;NK;6,71
5111524;NK;9,58
5111523;NK;9,58
5111522;NK;7,15
5111521;NK;6,03
5111520;NK;6,85
5111519;NK;6,85
5111518;NK;12,04
5111517;NK;12,04
5111516;NK;7,25
5111515;NK;6,52
5111514;NK;5,89
5111513;NK;19,72
5111512;NK;6,85
5111511;NK;5,75
5111510;NK;6,19
5111509;NK;5,75
5111508;NK;6,09
5111507;NK;8,72
5111506;NK;8,72
5111505;NK;10,27
5111503;NK;6,85
5111502;NK;5,37
5111501;NK;7,25
5111012;NK;7,85
5111011;NK;7,85
5111010;NK;6,71
5111009;NK;6,71
5111008;NK;7,50
5111007;NK;7,50
5111006;NK;6,72
5111005;NK;6,19
5111004;NK;6,19
5111003;NK;7,50
5111002;NK;6,52
5105808;NK;4,59
5105807;NK;0,98
5105806;NK;1,78
5105805;NK;0,65
5105804;NK;0,65
5105803;NK;3,15
5105802;NK;2,86
5105801;NK;2,15
5105201;NK;2,76
5105011;NK;2,40
5105010;NK;4,79
5105009;NK;1,55
5105008;NK;2,96
5105007;NK;3,53
5105006;NK;6,20
5105005;NK;6,20
5105004;NK;8,74
5105003;NK;2,96
5105002;NK;3,17
5105001;NK;3,19
5104902;NK;0,96
5104901;NK;2,54
5104823;NK;8,89
5104822;NK;3,42
5104821;NK;6,96
5104820;NK;6,96
5104819;NK;15,44
5104818;NK;3,75
5104815;NK;7,29
5104814;NK;10,53
5104813;NK;13,97
5104812;NK;10,01
5104811;NK;9,17
5104810;NK;13,84
5104807;NK;2,28
5104806;NK;7,29
5104804;NK;5,54
5104799;NK;0,41
5104749;NK;3,28
5104748;NK;7,80
5104747;NK;0,85
5104746;NK;4,08
5104745;NK;2,34
5104744;NK;1,79
5104743;NK;1,47
5104742;NK;0,47
5104741;NK;0,82
5104739;NK;4,00
5104738;NK;14,80
5104737;NK;14,80
5104736;NK;10,42
5104735;NK;2,72
5104734;NK;3,17
5104733;NK;1,63
5104732;NK;5,95
5104731;NK;4,06
5104730;NK;3,34
5104729;NK;14,44
5104728;NK;13,84
5104727;NK;31,86
5104726;NK;15,10
5104725;NK;14,67
5104724;NK;14,51
5104723;NK;4,40
5104722;NK;2,27
5104721;NK;2,11
5104720;NK;1,47
5104719;NK;1,47
5104718;NK;3,63
5104717;NK;3,02
5104716;NK;7,26
5104715;NK;4,93
5104714;NK;3,26
5104713;NK;3,47
5104712;NK;3,48
5104711;NK;3,19
5104710;NK;2,76
5104708;NK;2,90
5104707;NK;18,02
5104705;NK;3,10
5104702;NK;2,93
5104701;NK;1,66
5104504;NK;7,61
5104503;NK;5,72
5104502;NK;3,43
5104501;NK;25,35
5104305;NK;6,72
5104304;NK;6,72
5104303;NK;1,06
5104302;NK;5,40
5104301;NK;6,01
5104003;NK;3,12
5104002;NK;25,62
5104001;NK;25,62
5103915;NK;1,60
5103914;NK;1,30
5103913;NK;1,14
5103912;NK;1,13
5103911;NK;1,30
5103910;NK;1,11
5103909;NK;2,93
5103908;NK;11,73
5103905;NK;2,61
5103904;NK;5,71
5103903;NK;5,59
5103902;NK;2,12
5103901;NK;2,28
5103717;NK;5,08
5103716;NK;7,18
5103715;NK;10,42
5103714;NK;2,86
5103713;NK;5,58
5103712;NK;4,15
5103711;NK;4,58
5103710;NK;6,58
5103708;NK;9,87
5103707;NK;3,47
5103706;NK;4,73
5103705;NK;2,27
5103704;NK;1,63
5103703;NK;1,30
5103702;NK;2,27
5103699;NK;0,27
5103632;NK;7,80
5103631;NK;3,70
5103630;NK;2,74
5103629;NK;2,40
5103628;NK;4,79
5103627;NK;8,58
5103626;NK;1,97
5103625;NK;5,50
5103624;NK;0,82
5103623;NK;0,82
5103622;NK;1,51
5103621;NK;9,58
5103620;NK;7,72
5103619;NK;7,72
5103618;NK;3,67
5103617;NK;7,01
5103616;NK;2,45
5103615;NK;7,40
5103614;NK;3,17
5103613;NK;2,76
5103612;NK;2,87
5103611;NK;2,11
5103610;NK;7,44
5103609;NK;4,21
5103608;NK;5,95
5103607;NK;2,77
5103607;NK;4,73
5103606;NK;1,79
5103605;NK;3,59
5103604;NK;7,25
5103603;NK;3,10
5103603;NK;3,21
5103602;NK;3,02
5103601;NK;1,47
5103503;NK;7,33
5103502;NK;4,51
5103501;NK;3,53
5103408;NK;4,79
5103407;NK;4,23
5103406;NK;1,97
5103405;NK;2,40
5103404;NK;4,79
5103403;NK;4,94
5103402;NK;4,94
5103401;NK;4,94
5103332;NK;3,75
5103331;NK;2,40
5103330;NK;4,07
5103329;NK;0,71
5103328;NK;10,96
5103327;NK;6,38
5103326;NK;8,46
5103325;NK;4,73
5103324;NK;6,01
5103323;NK;15,07
5103322;NK;22,86
5103321;NK;26,72
5103320;NK;9,30
5103319;NK;36,99
5103318;NK;50,22
5103317;NK;17,82
5103316;NK;11,61
5103315;NK;7,97
5103314;NK;11,84
5103313;NK;7,66
5103312;NK;8,61
5103311;NK;10,73
5103310;NK;4,94
5103309;NK;3,92
5103308;NK;3,15
5103307;NK;2,93
5103306;NK;11,10
5103305;NK;18,60
5103304;NK;19,31
5103303;NK;6,49
5103302;NK;19,58
5102601;NK;7,87
5102536;NK;13,96
5102535;NK;3,28
5102534;NK;8,42
5102533;NK;2,88
5102532;NK;2,68
5102531;NK;1,51
5102530;NK;1,13
5102528;NK;5,71
5102527;NK;4,80
5102526;NK;16,20
5102525;NK;4,72
5102524;NK;5,43
5102523;NK;11,87
5102520;NK;2,57
5102519;NK;7,67
5102518;NK;4,19
5102517;NK;0,82
5102515;NK;1,96
5102514;NK;4,21
5102513;NK;3,97
5102512;NK;2,19
5102511;NK;2,12
5102510;NK;1,78
5102509;NK;3,86
5102508;NK;3,43
5102507;NK;3,29
5102506;NK;1,16
5102505;NK;3,29
5102504;NK;7,72
5102503;NK;5,15
5102502;NK;3,81
5102501;NK;5,80
5102330;NK;0,37
5102329;NK;0,71
5102328;NK;11,15
5102327;NK;11,15
5102326;NK;10,15
5102325;NK;10,15
5102324;NK;4,38
5102323;NK;3,78
5102322;NK;7,01
5102321;NK;3,86
5102320;NK;9,58
5102319;NK;9,58
5102318;NK;18,85
5102317;NK;38,50
5102316;NK;23,70
5102315;NK;1,89
5102314;NK;2,87
5102311;NK;8,76
5102310;NK;2,76
5102309;NK;5,15
5102308;NK;5,15
5102307;NK;6,44
5102306;NK;6,44
5102305;NK;6,96
5102304;NK;6,96
5102303;NK;2,90
5102302;NK;1,45
5102301;NK;1,06
5102221;NK;5,78
5102220;NK;4,79
5102219;NK;7,76
5102218;NK;7,76
5102217;NK;6,20
5102216;NK;11,28
5102215;NK;21,43
5102214;NK;4,23
5102213;NK;7,05
5102212;NK;7,05
5102211;NK;4,21
5102210;NK;4,73
5102209;NK;2,11
5102208;NK;7,29
5102207;NK;7,29
5102206;NK;5,29
5102205;NK;4,89
5102204;NK;2,12
5102203;NK;1,89
5102202;NK;5,22
5102201;NK;3,26
5101932;NK;4,37
5101931;NK;5,22
5101930;NK;9,59
5101929;NK;4,23
5101928;NK;22,35
5101927;NK;22,35
5101925;NK;5,22
5101922;NK;10,15
5101921;NK;10,15
5101920;NK;4,72
5101919;NK;8,72
5101918;NK;4,09
5101917;NK;6,62
5101916;NK;4,29
5101914;NK;3,48
5101913;NK;6,04
5101911;NK;5,59
5101911;NK;10,92
5101910;NK;2,77
5101909;NK;15,30
5101908;NK;15,30
5101907;NK;13,89
5101906;NK;2,57
5101905;NK;3,26
5101904;NK;36,31
5101903;NK;36,10
5101902;NK;100,04
5101901;NK;89,51
5101528;NK;24,81
5101527;NK;24,81
5101526;NK;41,24
5101525;NK;7,26
5101524;NK;7,16
5101523;NK;9,06
5101522;NK;16,46
5101521;NK;16,01
5101520;NK;12,47
5101519;NK;7,01
5101518;NK;12,83
5101517;NK;8,56
5101516;NK;7,40
5101515;NK;1,37
5101514;NK;1,64
5101513;NK;42,76
5101512;NK;12,30
5101511;NK;13,97
5101510;NK;5,87
5101509;NK;4,98
5101508;NK;9,06
5101507;NK;12,15
5101506;NK;2,87
5101505;NK;6,49
5101504;NK;13,77
5101503;NK;3,75
5101502;NK;3,75
5101501;NK;3,42
5101205;NK;23,54
5101201;NK;46,17
5101013;NK;12,58
5101012;NK;14,66
5101011;NK;20,30
5101010;NK;26,93
5101009;NK;12,76
5101008;NK;3,93
5101007;NK;3,93
5101006;NK;7,40
5101005;NK;7,40
5101004;NK;3,75
5101003;NK;3,17
5101002;NK;4,21
5101001;NK;4,21
5095801;NK;1,66
5095001;NK;11,01
5094902;NK;2,42
5094808;NK;9,72
5094807;NK;8,44
5094806;NK;7,87
5094805;NK;8,44
5094804;NK;9,58
5094803;NK;7,44
5094802;NK;8,87
5094801;NK;8,72
5094715;NK;7,55
5094714;NK;7,72
5094713;NK;7,25
5094712;NK;11,28
5094711;NK;9,87
5094710;NK;9,15
5094709;NK;7,25
5094708;NK;9,28
5094707;NK;10,44
5094706;NK;9,01
5094705;NK;5,22
5094704;NK;5,95
5094703;NK;6,38
5094701;NK;5,66
5094504;NK;8,44
5094503;NK;9,43
5094502;NK;8,46
5094302;NK;8,15
5094301;NK;6,95
5094107;NK;8,58
5094106;NK;9,30
5094105;NK;8,44
5094104;NK;9,45
5093913;NK;7,87
5093912;NK;8,12
5093911;NK;8,72
5093910;NK;6,53
5093909;NK;6,96
5093908;NK;6,04
5093907;NK;7,25
5093906;NK;8,15
5093905;NK;5,66
5093903;NK;6,67
5093713;NK;9,31
5093712;NK;7,55
5093711;NK;8,87
5093710;NK;9,02
5093709;NK;9,31
5093708;NK;8,44
5093707;NK;8,72
5093706;NK;9,01
5093703;NK;8,29
5093614;NK;8,91
5093613;NK;8,15
5093612;NK;6,29
5093611;NK;6,80
5093610;NK;9,30
5093609;NK;5,08
5093608;NK;8,44
5093605;NK;7,54
5093602;NK;5,89
5093601;NK;6,67
5093402;NK;6,82
5093401;NK;9,15
5093303;NK;8,91
5093302;NK;8,00
5093301;NK;8,77
5093203;NK;7,58
5093202;NK;9,31
5093201;NK;7,90
5093002;NK;9,01
5093001;NK;8,87
5092524;NK;7,61
5092523;NK;7,61
5092522;NK;7,61
5092521;NK;8,58
5092520;NK;7,40
5092519;NK;8,46
5092518;NK;11,30
5092517;NK;8,29
5092516;NK;8,15
5092515;NK;6,67
5092514;NK;6,82
5092512;NK;8,56
5092510;NK;7,25
5092503;NK;6,24
5092501;NK;6,24
5092320;NK;7,58
5092319;NK;8,44
5092318;NK;7,87
5092316;NK;6,86
5092315;NK;6,38
5092314;NK;7,70
5092313;NK;8,29
5092312;NK;7,29
5092311;NK;8,15
5092310;NK;7,54
5092309;NK;7,58
5092308;NK;7,15
5092302;NK;6,77
5092301;NK;6,53
5092208;NK;8,44
5092207;NK;9,15
5092206;NK;9,72
5092205;NK;6,49
5092204;NK;6,72
5092203;NK;7,87
5091916;NK;6,01
5091915;NK;6,86
5091911;NK;9,44
5091910;NK;8,01
5091909;NK;8,44
5091908;NK;8,87
5091907;NK;7,72
5091906;NK;9,28
5091803;NK;8,00
5091507;NK;7,54
5091506;NK;9,43
5091505;NK;8,85
5091504;NK;7,15
5091504;NK;4,45
5091503;NK;8,18
5091502;NK;7,69
5091502;NK;4,45
5091501;NK;6,15
5091201;NK;6,49
5091006;NK;6,04
5091005;NK;9,57
5091004;NK;5,80
5073304;NK;23,49
5047122;NK;150,56
5047121;NK;137,72
5047120;NK;94,02
5047119;NK;89,94
5047118;NK;147,25
5047117;NK;134,69
5047116;NK;94,61
5047115;NK;85,56
5047114;NK;104,90
5047113;NK;106,39
5047112;NK;104,90
5047111;NK;104,90
5047110;NK;104,90
5047109;NK;104,90
5047108;NK;97,57
5047107;NK;93,52
5047106;NK;92,21
5047105;NK;97,57
5047104;NK;97,57
5047103;NK;103,07
5047102;NK;103,07
5047101;NK;98,84
5047100;NK;98,84
5045902;NK;18,05
5045901;NK;19,04
5045810;NK;10,82
5045803;NK;15,76
5045201;NK;6,09
5045101;NK;13,70
5045007;NK;7,05
5045006;NK;7,33
5045005;NK;5,78
5045004;NK;6,20
5045003;NK;6,63
5045002;NK;6,03
5045001;NK;6,49
5044901;NK;13,30
5044813;NK;10,59
5044812;NK;5,87
5044811;NK;6,52
5044810;NK;7,34
5044809;NK;7,34
5044808;NK;7,34
5044807;NK;11,74
5044805;NK;10,92
5044804;NK;17,55
5044803;NK;11,74
5044802;NK;5,87
5044749;NK;8,04
5044748;NK;13,01
