905157;METZGER;19,6;EUR
905158;METZGER;20;EUR
905159;METZGER;15,92;EUR
905160;METZGER;12,72;EUR
905161;METZGER;11,44;EUR
905162;METZGER;9,52;EUR
905163;METZGER;12,72;EUR
905164;METZGER;12;EUR
905165;METZGER;15,92;EUR
905166;METZGER;39,92;EUR
905167;METZGER;43,04;EUR
905168;METZGER;47,92;EUR
905169;METZGER;52,16;EUR
905170;METZGER;88,96;EUR
905171;METZGER;48,4;EUR
905172;METZGER;57,52;EUR
905173;METZGER;53,76;EUR
905174;METZGER;18,56;EUR
905175;METZGER;9,52;EUR
905176;METZGER;11,84;EUR
905177;METZGER;16,8;EUR
905178;METZGER;11,92;EUR
905179;METZGER;15,92;EUR
905180;METZGER;31,92;EUR
905221;METZGER;12,56;EUR
905222;METZGER;20;EUR
905226;METZGER;15,2;EUR
905227;METZGER;12,72;EUR
905228;METZGER;13,76;EUR
905229;METZGER;12,72;EUR
905230;METZGER;7,92;EUR
905231;METZGER;7,6;EUR
905232;METZGER;10;EUR
905233;METZGER;4,72;EUR
905234;METZGER;12,56;EUR
905235;METZGER;11,12;EUR
905236;METZGER;12,88;EUR
905237;METZGER;5,52;EUR
905238;METZGER;12,56;EUR
905239;METZGER;11,12;EUR
905240;METZGER;6,8;EUR
905241;METZGER;15,92;EUR
905242;METZGER;14,56;EUR
905243;METZGER;79,36;EUR
905244;METZGER;95,76;EUR
905245;METZGER;58,88;EUR
905246;METZGER;20,72;EUR
905247;METZGER;88,8;EUR
905248;METZGER;75,68;EUR
905249;METZGER;32;EUR
905250;METZGER;77,36;EUR
905251;METZGER;55,6;EUR
905252;METZGER;162,96;EUR
905253;METZGER;29,36;EUR
905254;METZGER;12,72;EUR
905255;METZGER;20,72;EUR
905256;METZGER;79,92;EUR
905257;METZGER;153,2;EUR
905258;METZGER;79,84;EUR
905259;METZGER;38,32;EUR
905260;METZGER;73,52;EUR
905261;METZGER;35,76;EUR
905262;METZGER;71,2;EUR
905263;METZGER;25,44;EUR
905264;METZGER;23,28;EUR
905265;METZGER;14,32;EUR
905266;METZGER;15,6;EUR
905267;METZGER;10;EUR
905268;METZGER;13,2;EUR
905269;METZGER;22,56;EUR
905270;METZGER;35,6;EUR
905271;METZGER;41,52;EUR
905272;METZGER;62,72;EUR
905273;METZGER;38,32;EUR
905274;METZGER;15,92;EUR
905275;METZGER;27,12;EUR
905276;METZGER;15,92;EUR
905277;METZGER;14,32;EUR
905278;METZGER;24,72;EUR
905279;METZGER;11,12;EUR
905280;METZGER;68;EUR
905281;METZGER;63,92;EUR
905282;METZGER;47,12;EUR
905283;METZGER;63,52;EUR
905284;METZGER;65,168;EUR
905285;METZGER;63,36;EUR
905286;METZGER;61,2;EUR
905287;METZGER;47,68;EUR
905288;METZGER;47,84;EUR
905289;METZGER;54,16;EUR
905290;METZGER;29,76;EUR
905291;METZGER;47,92;EUR
905292;METZGER;56,8;EUR
905293;METZGER;111,92;EUR
905294;METZGER;63,92;EUR
905295;METZGER;70,32;EUR
905296;METZGER;47,68;EUR
905297;METZGER;54,96;EUR
905298;METZGER;36,72;EUR
905299;METZGER;62,8;EUR
905300;METZGER;104,8;EUR
905301;METZGER;87,92;EUR
905302;METZGER;17,52;EUR
905303;METZGER;12,72;EUR
905304;METZGER;19,68;EUR
905305;METZGER;15,68;EUR
905306;METZGER;33,52;EUR
905307;METZGER;47,92;EUR
905308;METZGER;28;EUR
905309;METZGER;35,12;EUR
905310;METZGER;38,8;EUR
905311;METZGER;52,4;EUR
905312;METZGER;52,72;EUR
905313;METZGER;38,72;EUR
905314;METZGER;54,8;EUR
905315;METZGER;44,72;EUR
905316;METZGER;37,92;EUR
905318;METZGER;127,92;EUR
905319;METZGER;39,92;EUR
905321;METZGER;17,52;EUR
905322;METZGER;11,44;EUR
905323;METZGER;41,52;EUR
905324;METZGER;10,8;EUR
905325;METZGER;28,8;EUR
905326;METZGER;19,12;EUR
905327;METZGER;21,68;EUR
905328;METZGER;25,52;EUR
905329;METZGER;38;EUR
905330;METZGER;71,2;EUR
905332;METZGER;34,48;EUR
905333;METZGER;49,2;EUR
905334;METZGER;100,4;EUR
905336;METZGER;27,6;EUR
905338;METZGER;34,64;EUR
905339;METZGER;50,4;EUR
905340;METZGER;48;EUR
905341;METZGER;58,08;EUR
905342;METZGER;33,2;EUR
905344;METZGER;64,768;EUR
905345;METZGER;35,6;EUR
905347;METZGER;84,832;EUR
905348;METZGER;32,4;EUR
905349;METZGER;33,76;EUR
905350;METZGER;23,76;EUR
905351;METZGER;100,88;EUR
905352;METZGER;98,32;EUR
905353;METZGER;95,6;EUR
905354;METZGER;49,52;EUR
905355;METZGER;32,56;EUR
905356;METZGER;124,96;EUR
905357;METZGER;61,84;EUR
905358;METZGER;35,6;EUR
905359;METZGER;34;EUR
905360;METZGER;44,08;EUR
905361;METZGER;26,32;EUR
905362;METZGER;88,24;EUR
905363;METZGER;87,36;EUR
905364;METZGER;155,76;EUR
905365;METZGER;49,92;EUR
905366;METZGER;78;EUR
905368;METZGER;36,88;EUR
905369;METZGER;25,52;EUR
905370;METZGER;42,48;EUR
905371;METZGER;50,96;EUR
905372;METZGER;34,32;EUR
905373;METZGER;39,92;EUR
905374;METZGER;33,6;EUR
905375;METZGER;39,52;EUR
905376;METZGER;15,12;EUR
905377;METZGER;31,6;EUR
905378;METZGER;92,4;EUR
905379;METZGER;95,52;EUR
905380;METZGER;125,232;EUR
905381;METZGER;115,6;EUR
905382;METZGER;64,4;EUR
905383;METZGER;125,84;EUR
905384;METZGER;116,72;EUR
905385;METZGER;99,68;EUR
905386;METZGER;4,88;EUR
905387;METZGER;22,08;EUR
905388;METZGER;127,92;EUR
905389;METZGER;23,6;EUR
905390;METZGER;42,88;EUR
905391;METZGER;46,8;EUR
905392;METZGER;45,36;EUR
905393;METZGER;45,36;EUR
905394;METZGER;37,2;EUR
905395;METZGER;34,352;EUR
905396;METZGER;79,04;EUR
905397;METZGER;31,92;EUR
905398;METZGER;51,76;EUR
905399;METZGER;13,44;EUR
905400;METZGER;13,2;EUR
906001;METZGER;90,16;EUR
906002;METZGER;63,2;EUR
906005;METZGER;34,4;EUR
906007;METZGER;42,8;EUR
906008;METZGER;6,32;EUR
906009;METZGER;14,64;EUR
906011;METZGER;7,92;EUR
906013;METZGER;31,92;EUR
906014;METZGER;30,08;EUR
906016;METZGER;99,12;EUR
906017;METZGER;47,92;EUR
906018;METZGER;5,84;EUR
906019;METZGER;72,8;EUR
906022;METZGER;42,88;EUR
906023;METZGER;86,4;EUR
906025;METZGER;43,68;EUR
906026;METZGER;49,36;EUR
907001;METZGER;23,68;EUR
907002;METZGER;29,36;EUR
907003;METZGER;34;EUR
907004;METZGER;35,68;EUR
907005;METZGER;39,68;EUR
907006;METZGER;26,88;EUR
907007;METZGER;63,76;EUR
907008;METZGER;71,36;EUR
907009;METZGER;51,12;EUR
907010;METZGER;62,32;EUR
907011;METZGER;34,88;EUR
907013;METZGER;36,72;EUR
907014;METZGER;26,336;EUR
907015;METZGER;46,32;EUR
907016;METZGER;38,16;EUR
907017;METZGER;51,6;EUR
907018;METZGER;107,12;EUR
907019;METZGER;57,52;EUR
907020;METZGER;83,12;EUR
907021;METZGER;54,32;EUR
907022;METZGER;79,92;EUR
907023;METZGER;47,6;EUR
907024;METZGER;31,84;EUR
907025;METZGER;44,72;EUR
907026;METZGER;53,12;EUR
907027;METZGER;50,08;EUR
907029;METZGER;21,712;EUR
907030;METZGER;67,52;EUR
907031;METZGER;33,28;EUR
907032;METZGER;28,64;EUR
907033;METZGER;34,4;EUR
907034;METZGER;43,52;EUR
907035;METZGER;28,16;EUR
907036;METZGER;31,84;EUR
907037;METZGER;32,16;EUR
907038;METZGER;33,04;EUR
907039;METZGER;27,04;EUR
907040;METZGER;22;EUR
907041;METZGER;81,84;EUR
907042;METZGER;44,72;EUR
907043;METZGER;31,12;EUR
907044;METZGER;32,4;EUR
907045;METZGER;28,72;EUR
907046;METZGER;28,72;EUR
907047;METZGER;27,12;EUR
907048;METZGER;28,72;EUR
907049;METZGER;25,2;EUR
907050;METZGER;28,72;EUR
907051;METZGER;28,72;EUR
907052;METZGER;28,72;EUR
907053;METZGER;28,72;EUR
907054;METZGER;28,72;EUR
907055;METZGER;27,12;EUR
907057;METZGER;30,32;EUR
907058;METZGER;51,6;EUR
907059;METZGER;46,24;EUR
907060;METZGER;59,12;EUR
907061;METZGER;47,68;EUR
907062;METZGER;58,72;EUR
907063;METZGER;70,32;EUR
907064;METZGER;49,2;EUR
907065;METZGER;58,96;EUR
907066;METZGER;24,4;EUR
907067;METZGER;47,44;EUR
907068;METZGER;14,8;EUR
907069;METZGER;53,2;EUR
907070;METZGER;52,56;EUR
907071;METZGER;48,8;EUR
907073;METZGER;58;EUR
907074;METZGER;31,92;EUR
907075;METZGER;106;EUR
907076;METZGER;62,32;EUR
907077;METZGER;57,52;EUR
907078;METZGER;43,36;EUR
907079;METZGER;41,84;EUR
907080;METZGER;83,2;EUR
907081;METZGER;84;EUR
907086;METZGER;44,16;EUR
907087;METZGER;41,76;EUR
907088;METZGER;37,44;EUR
907089;METZGER;39,2;EUR
907090;METZGER;38,8;EUR
907091;METZGER;54,56;EUR
907093;METZGER;43,12;EUR
907094;METZGER;43,12;EUR
907095;METZGER;25,2;EUR
907096;METZGER;43,84;EUR
908001;METZGER;62,96;EUR
908002;METZGER;47,92;EUR
908003;METZGER;42,96;EUR
908004;METZGER;79,04;EUR
908005;METZGER;111,2;EUR
908006;METZGER;54;EUR
908007;METZGER;55,2;EUR
908008;METZGER;55,04;EUR
908009;METZGER;117,2;EUR
908010;METZGER;63,6;EUR
908011;METZGER;59,92;EUR
908012;METZGER;59,92;EUR
908013;METZGER;54,88;EUR
908014;METZGER;88,8;EUR
908015;METZGER;196,24;EUR
908016;METZGER;47,2;EUR
908018;METZGER;60,4;EUR
908019;METZGER;63,92;EUR
908020;METZGER;79,12;EUR
908021;METZGER;100,16;EUR
908022;METZGER;68,72;EUR
908023;METZGER;105,04;EUR
908024;METZGER;72,4;EUR
908025;METZGER;58,8;EUR
908026;METZGER;79,92;EUR
908027;METZGER;120,8;EUR
908028;METZGER;103,04;EUR
908029;METZGER;143,84;EUR
908030;METZGER;138,88;EUR
908031;METZGER;93,12;EUR
908032;METZGER;106,08;EUR
908033;METZGER;104,8;EUR
908034;METZGER;104;EUR
908036;METZGER;131,2;EUR
908037;METZGER;84,72;EUR
908038;METZGER;119,2;EUR
908039;METZGER;119,2;EUR
908040;METZGER;59,52;EUR
908041;METZGER;165,6;EUR
908042;METZGER;164,72;EUR
908043;METZGER;76,72;EUR
908044;METZGER;79,84;EUR
908046;METZGER;59,12;EUR
908047;METZGER;143,92;EUR
908048;METZGER;358;EUR
908049;METZGER;183,92;EUR
908050;METZGER;132,72;EUR
908051;METZGER;143,92;EUR
908052;METZGER;73,52;EUR
908053;METZGER;111,92;EUR
908054;METZGER;407,36;EUR
908055;METZGER;79,92;EUR
908056;METZGER;86;EUR
908057;METZGER;196,4;EUR
908058;METZGER;70,32;EUR
908059;METZGER;71,92;EUR
909001;METZGER;25,28;EUR
909002;METZGER;24,56;EUR
909003;METZGER;24,48;EUR
909004;METZGER;29,68;EUR
909005;METZGER;24,8;EUR
909006;METZGER;24,8;EUR
909007;METZGER;24,8;EUR
909008;METZGER;34,88;EUR
909009;METZGER;22,16;EUR
909012;METZGER;25,44;EUR
909015;METZGER;38,32;EUR
909017;METZGER;14,96;EUR
909018;METZGER;15,92;EUR
909020;METZGER;33,76;EUR
909021;METZGER;63,6;EUR
909022;METZGER;65,28;EUR
909023;METZGER;63,92;EUR
909024;METZGER;30,56;EUR
909025;METZGER;24,24;EUR
909026;METZGER;63,92;EUR
909027;METZGER;26,96;EUR
909029;METZGER;28,96;EUR
909030;METZGER;36,72;EUR
909031;METZGER;36,72;EUR
909032;METZGER;62,4;EUR
909033;METZGER;39,92;EUR
909034;METZGER;31,84;EUR
909035;METZGER;38,32;EUR
909036;METZGER;111,92;EUR
909037;METZGER;38,32;EUR
909038;METZGER;44,72;EUR
909039;METZGER;20,72;EUR
909040;METZGER;37,2;EUR
909041;METZGER;27,12;EUR
909042;METZGER;36,72;EUR
909043;METZGER;103,92;EUR
909044;METZGER;41,2;EUR
909045;METZGER;14,32;EUR
909046;METZGER;35,12;EUR
909047;METZGER;102,32;EUR
909048;METZGER;25,52;EUR
909049;METZGER;15,84;EUR
909050;METZGER;19,12;EUR
909051;METZGER;22,88;EUR
910001;METZGER;6,56;EUR
910002;METZGER;3,36;EUR
910003;METZGER;5,2;EUR
910004;METZGER;6,24;EUR
910005;METZGER;4,24;EUR
910006;METZGER;7,44;EUR
910007;METZGER;4,72;EUR
910008;METZGER;3,6;EUR
910009;METZGER;3,36;EUR
910010;METZGER;6,32;EUR
910011;METZGER;3,36;EUR
910012;METZGER;6,16;EUR
910013;METZGER;6,56;EUR
910014;METZGER;4,72;EUR
910015;METZGER;6,8;EUR
910016;METZGER;5,84;EUR
910017;METZGER;3,44;EUR
910018;METZGER;4,4;EUR
910019;METZGER;3,36;EUR
910020;METZGER;4,24;EUR
910021;METZGER;3,6;EUR
910022;METZGER;6,32;EUR
910023;METZGER;11,12;EUR
910024;METZGER;5,2;EUR
910025;METZGER;5,04;EUR
910026;METZGER;5,68;EUR
910027;METZGER;7,92;EUR
910028;METZGER;7,92;EUR
910029;METZGER;8,64;EUR
910030;METZGER;6,32;EUR
910031;METZGER;10;EUR
910032;METZGER;6,32;EUR
910033;METZGER;9,28;EUR
910034;METZGER;5,2;EUR
910035;METZGER;3,92;EUR
910037;METZGER;3,76;EUR
910038;METZGER;6,56;EUR
910039;METZGER;10,16;EUR
910040;METZGER;6,32;EUR
910041;METZGER;14,32;EUR
910042;METZGER;8,56;EUR
910043;METZGER;6,08;EUR
910044;METZGER;4,16;EUR
910045;METZGER;8,16;EUR
910046;METZGER;6,16;EUR
910047;METZGER;8,16;EUR
910048;METZGER;5,44;EUR
910049;METZGER;4,72;EUR
910050;METZGER;4,24;EUR
910051;METZGER;4,96;EUR
910052;METZGER;5,84;EUR
910053;METZGER;6,16;EUR
910054;METZGER;6,32;EUR
910055;METZGER;6,32;EUR
910056;METZGER;5,68;EUR
910057;METZGER;4,64;EUR
910060;METZGER;4,72;EUR
910061;METZGER;6,72;EUR
910062;METZGER;6;EUR
910063;METZGER;12,72;EUR
910064;METZGER;11,12;EUR
910065;METZGER;6,32;EUR
910066;METZGER;6,16;EUR
910067;METZGER;6,8;EUR
910068;METZGER;7,68;EUR
910069;METZGER;15,92;EUR
910070;METZGER;5,68;EUR
910071;METZGER;9,76;EUR
910072;METZGER;9,52;EUR
910073;METZGER;6,32;EUR
910074;METZGER;7,92;EUR
910075;METZGER;6,88;EUR
910076;METZGER;7,04;EUR
910077;METZGER;7,12;EUR
910078;METZGER;7,04;EUR
910079;METZGER;4,72;EUR
910080;METZGER;10;EUR
911001;METZGER;6,56;EUR
911002;METZGER;6,32;EUR
911003;METZGER;5,2;EUR
911004;METZGER;3,52;EUR
911005;METZGER;3,6;EUR
911006;METZGER;3,92;EUR
911007;METZGER;11,68;EUR
911008;METZGER;3,92;EUR
911009;METZGER;12,72;EUR
911010;METZGER;11,76;EUR
911012;METZGER;10,4;EUR
911013;METZGER;8,4;EUR
911014;METZGER;7,52;EUR
911015;METZGER;6,16;EUR
911016;METZGER;15,04;EUR
911017;METZGER;9,52;EUR
911018;METZGER;7,68;EUR
911019;METZGER;7,92;EUR
911020;METZGER;6,64;EUR
911021;METZGER;6,32;EUR
911022;METZGER;2,88;EUR
911023;METZGER;5,28;EUR
911024;METZGER;4,64;EUR
911025;METZGER;7,92;EUR
911026;METZGER;14,32;EUR
911027;METZGER;20,08;EUR
911028;METZGER;3,52;EUR
911029;METZGER;5,28;EUR
911030;METZGER;7,36;EUR
911031;METZGER;5,6;EUR
911032;METZGER;7,2;EUR
911033;METZGER;5,84;EUR
911034;METZGER;8,08;EUR
911035;METZGER;14,32;EUR
911036;METZGER;11,12;EUR
911037;METZGER;11,6;EUR
911038;METZGER;5,04;EUR
911039;METZGER;12,16;EUR
911040;METZGER;7,92;EUR
911041;METZGER;4,96;EUR
911042;METZGER;6,32;EUR
911043;METZGER;20,72;EUR
911045;METZGER;7,76;EUR
911046;METZGER;14,24;EUR
911047;METZGER;14,72;EUR
911048;METZGER;10,56;EUR
911049;METZGER;12;EUR
911050;METZGER;8,32;EUR
911051;METZGER;6,64;EUR
911052;METZGER;8,4;EUR
911053;METZGER;9,04;EUR
911054;METZGER;7,92;EUR
911056;METZGER;6,32;EUR
911057;METZGER;4,96;EUR
911058;METZGER;12,72;EUR
911059;METZGER;14,56;EUR
911060;METZGER;7,44;EUR
911061;METZGER;9,504;EUR
911062;METZGER;7,36;EUR
911064;METZGER;7,28;EUR
911065;METZGER;7,28;EUR
911066;METZGER;6,16;EUR
911067;METZGER;8,72;EUR
911068;METZGER;14,32;EUR
911069;METZGER;13,6;EUR
911071;METZGER;9,52;EUR
911072;METZGER;12,72;EUR
911074;METZGER;13,68;EUR
911075;METZGER;12,96;EUR
911076;METZGER;12,72;EUR
911077;METZGER;12,56;EUR
911078;METZGER;15,68;EUR
911079;METZGER;6,8;EUR
911080;METZGER;7,92;EUR
911081;METZGER;10,88;EUR
911082;METZGER;8,48;EUR
911083;METZGER;9,84;EUR
911084;METZGER;9,04;EUR
911085;METZGER;14,48;EUR
911087;METZGER;11,12;EUR
911088;METZGER;9,44;EUR
911089;METZGER;7,92;EUR
911090;METZGER;11,12;EUR
911091;METZGER;11,92;EUR
911093;METZGER;9,12;EUR
911094;METZGER;5,52;EUR
911095;METZGER;8,72;EUR
911096;METZGER;11,12;EUR
911097;METZGER;13,2;EUR
911098;METZGER;13,2;EUR
911099;METZGER;15,92;EUR
911100;METZGER;118,32;EUR
911101;METZGER;92,64;EUR
911102;METZGER;10,384;EUR
911103;METZGER;15,6;EUR
911104;METZGER;16,88;EUR
911105;METZGER;11,6;EUR
911106;METZGER;9,2;EUR
911107;METZGER;9,84;EUR
911108;METZGER;13,52;EUR
911109;METZGER;11,92;EUR
911110;METZGER;6,96;EUR
911111;METZGER;6,88;EUR
912001;METZGER;19,52;EUR
912002;METZGER;14;EUR
912003;METZGER;16,4;EUR
912004;METZGER;11,12;EUR
912005;METZGER;11,44;EUR
912006;METZGER;9,52;EUR
912007;METZGER;11,76;EUR
912008;METZGER;10;EUR
912009;METZGER;5,76;EUR
912010;METZGER;7,52;EUR
912011;METZGER;5,76;EUR
912012;METZGER;5,12;EUR
912013;METZGER;5,76;EUR
912014;METZGER;7,6;EUR
912015;METZGER;10,96;EUR
912016;METZGER;10,24;EUR
912017;METZGER;10,72;EUR
912018;METZGER;9,76;EUR
912019;METZGER;5,84;EUR
912020;METZGER;3,52;EUR
912021;METZGER;6,32;EUR
912022;METZGER;5,28;EUR
912023;METZGER;16,56;EUR
912024;METZGER;7,92;EUR
912025;METZGER;12,32;EUR
912026;METZGER;6;EUR
912027;METZGER;7,68;EUR
912028;METZGER;27,12;EUR
912029;METZGER;4,96;EUR
912030;METZGER;15,76;EUR
912031;METZGER;16,8;EUR
912032;METZGER;25,52;EUR
912033;METZGER;10;EUR
912034;METZGER;21,68;EUR
912035;METZGER;10,24;EUR
912036;METZGER;7,92;EUR
912037;METZGER;7,92;EUR
912038;METZGER;12,96;EUR
912039;METZGER;16,4;EUR
912040;METZGER;11,36;EUR
912041;METZGER;12,32;EUR
912042;METZGER;16,16;EUR
912043;METZGER;21,36;EUR
912044;METZGER;11,12;EUR
912046;METZGER;15,92;EUR
912047;METZGER;28,72;EUR
912048;METZGER;13,2;EUR
912049;METZGER;17,52;EUR
912050;METZGER;29,76;EUR
912051;METZGER;29,76;EUR
912052;METZGER;10,32;EUR
912053;METZGER;19,12;EUR
912054;METZGER;12,72;EUR
912055;METZGER;8,8;EUR
912056;METZGER;9,52;EUR
912057;METZGER;15,92;EUR
912058;METZGER;9,52;EUR
912059;METZGER;17,52;EUR
912060;METZGER;15,92;EUR
912061;METZGER;9,52;EUR
912062;METZGER;13,44;EUR
912063;METZGER;23,68;EUR
912064;METZGER;14,32;EUR
912066;METZGER;21,04;EUR
912067;METZGER;16,72;EUR
912068;METZGER;13,36;EUR
912069;METZGER;13,84;EUR
912070;METZGER;7,2;EUR
912071;METZGER;14,32;EUR
912072;METZGER;13,68;EUR
912073;METZGER;17,52;EUR
912074;METZGER;10,8;EUR
912075;METZGER;35,12;EUR
912076;METZGER;34,8;EUR
912077;METZGER;31,92;EUR
912078;METZGER;39,92;EUR
912079;METZGER;22,32;EUR
912080;METZGER;25,52;EUR
912081;METZGER;20,72;EUR
912082;METZGER;35,12;EUR
912083;METZGER;47,92;EUR
912084;METZGER;17,52;EUR
912085;METZGER;15,92;EUR
912086;METZGER;11,92;EUR
912087;METZGER;23,6;EUR
912088;METZGER;29,2;EUR
912089;METZGER;24,4;EUR
912090;METZGER;11,44;EUR
912091;METZGER;12,88;EUR
912092;METZGER;17,52;EUR
915000;METZGER;10;EUR
915001;METZGER;8,4;EUR
915002;METZGER;8,32;EUR
915003;METZGER;9,76;EUR
915004;METZGER;11,2;EUR
915005;METZGER;12,48;EUR
915006;METZGER;6,96;EUR
915007;METZGER;13,52;EUR
915008;METZGER;12,08;EUR
915009;METZGER;22,56;EUR
915010;METZGER;9,28;EUR
915011;METZGER;9,76;EUR
915012;METZGER;31,92;EUR
915013;METZGER;14,8;EUR
915014;METZGER;15,92;EUR
915016;METZGER;14,32;EUR
915017;METZGER;10;EUR
915018;METZGER;11,44;EUR
915019;METZGER;11,12;EUR
915020;METZGER;15,28;EUR
915026;METZGER;9,2;EUR
915027;METZGER;11,84;EUR
915028;METZGER;9,44;EUR
915029;METZGER;10,96;EUR
915030;METZGER;6,48;EUR
915035;METZGER;8,56;EUR
915036;METZGER;7,92;EUR
915039;METZGER;7,84;EUR
915040;METZGER;6,24;EUR
915041;METZGER;9,04;EUR
915042;METZGER;7,52;EUR
915045;METZGER;3,92;EUR
915046;METZGER;9,52;EUR
915047;METZGER;8,16;EUR
915060;METZGER;11,52;EUR
915086;METZGER;8,08;EUR
915087;METZGER;30,88;EUR
915088;METZGER;10,8;EUR
915122;METZGER;10,4;EUR
915181;METZGER;8,8;EUR
915182;METZGER;7,68;EUR
915183;METZGER;12,72;EUR
915184;METZGER;12,32;EUR
915185;METZGER;12,4;EUR
915186;METZGER;12,96;EUR
915187;METZGER;13,92;EUR
915188;METZGER;10,88;EUR
915189;METZGER;15,68;EUR
915190;METZGER;8,88;EUR
915191;METZGER;7,92;EUR
915192;METZGER;15,12;EUR
915193;METZGER;14,88;EUR
915194;METZGER;7,92;EUR
915195;METZGER;8,4;EUR
915196;METZGER;20,16;EUR
915197;METZGER;13,84;EUR
915198;METZGER;12,72;EUR
915199;METZGER;7,92;EUR
915200;METZGER;13,52;EUR
915201;METZGER;6,32;EUR
915202;METZGER;15,84;EUR
915203;METZGER;13,04;EUR
915204;METZGER;8,96;EUR
915205;METZGER;22,208;EUR
915206;METZGER;16,88;EUR
915208;METZGER;19,52;EUR
915209;METZGER;27,76;EUR
915210;METZGER;10,64;EUR
915211;METZGER;12,72;EUR
915212;METZGER;17,52;EUR
915214;METZGER;28,16;EUR
915215;METZGER;10,32;EUR
915217;METZGER;12,72;EUR
915218;METZGER;15,04;EUR
915219;METZGER;19,76;EUR
915220;METZGER;11,12;EUR
915223;METZGER;12,64;EUR
915224;METZGER;15,28;EUR
915225;METZGER;9,52;EUR
915226;METZGER;8,4;EUR
915227;METZGER;8,72;EUR
915228;METZGER;8,24;EUR
915229;METZGER;9,52;EUR
915230;METZGER;8,16;EUR
915231;METZGER;8,08;EUR
915232;METZGER;11,52;EUR
915234;METZGER;11,92;EUR
915235;METZGER;11,12;EUR
915236;METZGER;11,12;EUR
915237;METZGER;14;EUR
915238;METZGER;12,56;EUR
915239;METZGER;8,72;EUR
915240;METZGER;18,32;EUR
915241;METZGER;11,12;EUR
915242;METZGER;17,76;EUR
915243;METZGER;13,36;EUR
915244;METZGER;12,72;EUR
915246;METZGER;12,72;EUR
915247;METZGER;19,92;EUR
915249;METZGER;13,76;EUR
915250;METZGER;21,04;EUR
915251;METZGER;14;EUR
915252;METZGER;17,52;EUR
915253;METZGER;8,16;EUR
915254;METZGER;22;EUR
915255;METZGER;13,36;EUR
915256;METZGER;22;EUR
915257;METZGER;13,52;EUR
915258;METZGER;12,72;EUR
915259;METZGER;16,88;EUR
915260;METZGER;19,92;EUR
915261;METZGER;6,8;EUR
915262;METZGER;12,72;EUR
915263;METZGER;22;EUR
915264;METZGER;14,32;EUR
916001;METZGER;18,8;EUR
916002;METZGER;16,96;EUR
916003;METZGER;34,32;EUR
916004;METZGER;44,4;EUR
916005;METZGER;8,88;EUR
916006;METZGER;12,72;EUR
916007;METZGER;27,04;EUR
916008;METZGER;45,2;EUR
916009;METZGER;28,56;EUR
916010;METZGER;79,2;EUR
916011;METZGER;64,32;EUR
916012;METZGER;10;EUR
916013;METZGER;48,4;EUR
916014;METZGER;22,96;EUR
916015;METZGER;25,92;EUR
916016;METZGER;9,2;EUR
916017;METZGER;18,96;EUR
916018;METZGER;80,8;EUR
916019;METZGER;51,6;EUR
916020;METZGER;38,4;EUR
916021;METZGER;42,4;EUR
916022;METZGER;14,64;EUR
916023;METZGER;14,64;EUR
916024;METZGER;10,24;EUR
916025;METZGER;9,12;EUR
916026;METZGER;12;EUR
916027;METZGER;12,4;EUR
916028;METZGER;12,32;EUR
916029;METZGER;31,92;EUR
916030;METZGER;13,52;EUR
916031;METZGER;7,04;EUR
916032;METZGER;22,32;EUR
916033;METZGER;24,96;EUR
916034;METZGER;13,2;EUR
916035;METZGER;33,2;EUR
916036;METZGER;34;EUR
916037;METZGER;35,68;EUR
916038;METZGER;27,6;EUR
916039;METZGER;8,96;EUR
916040;METZGER;18,24;EUR
916041;METZGER;30,32;EUR
916042;METZGER;33,92;EUR
916043;METZGER;30,8;EUR
916044;METZGER;21,52;EUR
916045;METZGER;29,2;EUR
916047;METZGER;22,08;EUR
916048;METZGER;20,4;EUR
916049;METZGER;62,8;EUR
916050;METZGER;11,52;EUR
916051;METZGER;8,88;EUR
916052;METZGER;14,8;EUR
916053;METZGER;14,8;EUR
916054;METZGER;31,92;EUR
916055;METZGER;22,8;EUR
916056;METZGER;10,48;EUR
916057;METZGER;14,8;EUR
916058;METZGER;15,76;EUR
916059;METZGER;17,92;EUR
916060;METZGER;10,4;EUR
916061;METZGER;28,08;EUR
916063;METZGER;28,4;EUR
916065;METZGER;13,2;EUR
916066;METZGER;27,92;EUR
916067;METZGER;29,36;EUR
916068;METZGER;28,72;EUR
916069;METZGER;27,44;EUR
916070;METZGER;13,04;EUR
916071;METZGER;14,8;EUR
916072;METZGER;16,88;EUR
916073;METZGER;30,96;EUR
916074;METZGER;29,36;EUR
916075;METZGER;29,04;EUR
916076;METZGER;38,72;EUR
916077;METZGER;88,96;EUR
916078;METZGER;62,8;EUR
916079;METZGER;10,24;EUR
916080;METZGER;25,92;EUR
916081;METZGER;16,32;EUR
916082;METZGER;15,92;EUR
916083;METZGER;79,84;EUR
916084;METZGER;16,16;EUR
916086;METZGER;38,08;EUR
916087;METZGER;12,72;EUR
916088;METZGER;36,72;EUR
916089;METZGER;11,12;EUR
916090;METZGER;11,12;EUR
916091;METZGER;11,12;EUR
916092;METZGER;34,8;EUR
916093;METZGER;18,64;EUR
916094;METZGER;18,64;EUR
916095;METZGER;20,72;EUR
916097;METZGER;83,12;EUR
916098;METZGER;31,92;EUR
916099;METZGER;51,92;EUR
916100;METZGER;54,32;EUR
916101;METZGER;68,72;EUR
916102;METZGER;132,72;EUR
